Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Started,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count
2095336,Saving Juliet,Suzanne Selfors,"Selfors, Suzanne",,802797407,9.78E+12,0,3.69,Walker Books,Hardcover,242,2008,2008,,,12/21/2011,to-read,to-read (#66),to-read,0
44170,"The Looking Glass Wars (The Looking Glass Wars, #1)",Frank Beddor,"Beddor, Frank",,803731531,9.78E+12,0,3.93,Dial Books,Hardcover,364,2006,2004,,,12/21/2011,to-read,to-read (#65),to-read,0
44652,"Fablehaven (Fablehaven, #1)",Brandon Mull,"Mull, Brandon",,1590385810,9.78E+12,0,4.11,Shadow Mountain,Hardcover,351,2006,2006,,,12/21/2011,to-read,to-read (#64),to-read,0
12160828,The Real Elizabeth: An Intimate Portrait of Queen Elizabeth II,Andrew Marr,"Marr, Andrew",,805094164,9.78E+12,0,3.87,Henry Holt & Company,Hardcover,368,2012,2011,,,12/21/2011,to-read,to-read (#63),to-read,0
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,"Perkins, Stephanie",,525423273,9.78E+12,4,3.99,Dutton Juvenile,Hardcover,372,2010,2010,12/14/2011,12/18/2011,12/5/2011,,,read,1
358140,"Sammy's House (Samantha Joyce, #2)",Kristin Gore,"Gore, Kristin",,1401302645,9.78E+12,0,3.6,Hachette Books,Hardcover,400,2007,2007,,,12/14/2011,to-read,to-read (#62),to-read,0
95950,"Sammy's Hill (Samantha Joyce, #1)",Kristin Gore,"Gore, Kristin",,140135971X,9.78E+12,0,3.54,Miramax Books,Paperback,387,2005,2004,,,12/14/2011,to-read,to-read (#61),to-read,0
5927462,"Goddess Boot Camp (Oh. My. Gods., #2)",Tera Lynn Childs,"Childs, Tera Lynn",,525421343,9.78E+12,4,3.89,Dutton Books,Hardcover,264,2009,2009,12/13/2011,12/14/2011,12/13/2011,,,read,1
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,"Elkeles, Simone",,802798233,9.78E+12,0,4.05,Walker Childrens,Hardcover,368,2008,2008,,,12/9/2011,to-read,to-read (#60),to-read,0
544424,"Leaving Paradise (Leaving Paradise, #1)",Simone Elkeles,"Elkeles, Simone",,738710180,9.78E+12,0,4,Flux,Paperback,303,2007,2007,,,12/9/2011,to-read,to-read (#59),to-read,0
2342943,"Oh. My. Gods. (Oh. My. Gods., #1)",Tera Lynn Childs,"Childs, Tera Lynn",,525479422,9.78E+12,4,3.78,Dutton Juvenile,Hardcover,272,2008,2008,12/6/2011,12/8/2011,10/26/2011,,,read,1
8428064,"Demonglass (Hex Hall, #2)",Rachel Hawkins,"Hawkins, Rachel",R. Khokins,1423121317,9.78E+12,4,4.08,Disney,Hardcover,359,2011,2011,12/2/2011,12/5/2011,12/2/2011,,,read,1
5287473,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,"Hawkins, Rachel",,1423121309,9.78E+12,3,3.92,Hyperion Book CH,Hardcover,323,2010,2010,11/30/2011,12/2/2011,11/18/2011,,,read,1
248483,"Austenland (Austenland, #1)",Shannon Hale,"Hale, Shannon",,1596912855,9.78E+12,3,3.55,Bloomsbury Publishing PLC,Hardcover,197,2007,2007,11/17/2011,11/30/2011,11/5/2011,,,read,1
10975598,A Secret Kept,Tatiana de Rosnay,"Rosnay, Tatiana de",,312553498,9.78E+12,0,3.35,St. Martin's Griffin,Paperback,319,2011,2009,,,11/30/2011,to-read,to-read (#58),to-read,0
11374268,"Best Friends, Occasional Enemies: The Lighter Side of Life as a Mother and Daughter",Lisa Scottoline,"Scottoline, Lisa",Francesca Serritella,312651635,9.78E+12,0,3.77,St. Martin's Press,Hardcover,288,2011,2011,,,11/30/2011,to-read,to-read (#57),to-read,0
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",Ally Carter,"Carter, Ally",,1423128206,9.78E+12,4,4.29,Hyperion Book CH,Hardcover,265,2010,2010,11/15/2011,11/17/2011,11/1/2011,,,read,1
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally Carter,"Carter, Ally",,1423116380,9.78E+12,4,4.21,Disney â— Hyperion Books,Hardcover,263,2009,2009,11/9/2011,11/15/2011,11/1/2011,,,read,1
10801027,"Cross My Heart (Cross My Heart, #1)",Katie Klein,"Klein, Katie",,,,0,3.91,,,225,2011,2011,,,11/9/2011,to-read,to-read (#55),to-read,0
6174,Survival in Auschwitz,Primo Levi,"Levi, Primo","Stuart J. Woolf, Philip Roth",684826801,9.78E+12,4,4.29,Simon  Schuster,Paperback,187,1995,1947,3/1/2008,3/1/2008,11/9/2011,,,read,1
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,"Carter, Ally",,1423100050,9.78E+12,4,4.13,"Little, Brown Books for Young Readers",Hardcover,236,2007,2007,11/1/2011,11/2/2011,11/1/2011,,,read,1
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,"Carter, Ally",,1423100034,9.78E+12,4,3.83,"Little, Brown Books for Young Readers",Hardcover,284,2006,2006,10/26/2011,10/30/2011,9/23/2011,,,read,1
73931,"Hood (King Raven, #1)",Stephen R. Lawhead,"Lawhead, Stephen R.",,1595540857,9.78E+12,0,3.88,Westbow Pr,Hardcover,490,2006,2006,,,10/26/2011,to-read,to-read (#54),to-read,0
81078,Snow White and Rose Red,Patricia C. Wrede,"Wrede, Patricia C.",,812534972,9.78E+12,0,3.76,Tor Books,Mass Market Paperback,288,1993,1989,,,10/26/2011,to-read,to-read (#53),to-read,0
176327,The Fairy-Tale Detectives (The Sisters Grimm #1),Michael Buckley,"Buckley, Michael",Peter Ferguson,810959259,9.78E+12,0,4.03,Amulet Books,Hardcover,284,2005,2005,,,10/26/2011,to-read,to-read (#52),to-read,0
187812,Avalon High,Meg Cabot,"Cabot, Meg",,60755865,9.78E+12,4,3.81,HarperCollins Publishers,Hardcover,288,2006,2005,10/21/2011,10/25/2011,9/1/2011,,,read,1
10327303,"Uncommon Criminals (Heist Society, #2)",Ally Carter,"Carter, Ally",,1423147952,9.78E+12,4,4.13,"Little, Brown Books for Young Readers",Hardcover,298,2011,2011,10/19/2011,10/20/2011,7/11/2011,,,read,1
6271122,Repotting Harry Potter: A Professor's Book-By-Book Guide for the Serious Re-Reader,James W. Thomas,"Thomas, James W.",,982238525,9.78E+12,0,4.29,"Winged Lion Press, LLC",Paperback,352,2009,2009,,,10/19/2011,to-read,to-read (#51),to-read,0
10158656,22 Britannia Road,Amanda Hodgkinson,"Hodgkinson, Amanda",Robin Sachs,1611760038,9.78E+12,0,3.64,Penguin Group (USA),Audio CD,12,2011,2011,,,10/19/2011,to-read,to-read (#50),to-read,0
6574102,"Heist Society (Heist Society, #1)",Ally Carter,"Carter, Ally",,1423116399,9.78E+12,4,3.91,"Little, Brown Books for Young Readers",Hardcover,287,2010,2010,10/15/2011,10/19/2011,3/9/2011,,,read,1
763047,Straight Talking,Jane Green,"Green, Jane",,767915593,9.78E+12,0,3.64,Broadway Books,Paperback,320,2003,1997,,,10/18/2011,to-read,to-read (#49),to-read,0
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,"Riordan, Rick",,1423140591,9.78E+12,5,4.42,Disney-Hyperion Books,Hardcover,521,2011,2011,10/6/2011,10/14/2011,3/9/2011,,,read,1
1472878,"Firefly Lane (Firefly Lane, #1)",Kristin Hannah,"Hannah, Kristin",,312364083,9.78E+12,4,4.13,St. Martin's Press,Hardcover,479,2008,2008,9/22/2011,10/4/2011,3/9/2011,,,read,1
6609714,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",Elizabeth Eulberg,"Eulberg, Elizabeth",,545140315,9.78E+12,0,3.78,Point,Hardcover,290,2010,2010,,,9/23/2011,to-read,to-read (#48),to-read,0
7074259,Fixing Delilah,Sarah Ockler,"Ockler, Sarah",,316052094,9.78E+12,0,3.81,"Little, Brown Books for Young Readers",Hardcover,308,2010,2010,,,9/23/2011,to-read,to-read (#47),to-read,0
2420340,"Aurelia (Aurelia, #1)",Anne Osterlund,"Osterlund, Anne",,142405795,9.78E+12,0,3.63,Speak,Paperback,246,2008,2008,,,9/22/2011,to-read,to-read (#46),to-read,0
350500,What-the-Dickens: The Story of a Rogue Tooth Fairy,Gregory Maguire,"Maguire, Gregory",,763629618,9.78E+12,0,3.35,Candlewick Press,Hardcover,295,2007,2007,,,9/22/2011,to-read,to-read (#45),to-read,0
24937,Wicked: The Grimmerie,David Cote,"Cote, David","Stephen Schwartz, Joan Marcus, Winnie Holzman",1401308201,9.78E+12,4,4.19,Hachette Books,Hardcover,192,2005,2005,9/21/2011,9/21/2011,9/21/2011,,,read,1
93801,"The Confessor (Gabriel Allon, #3)",Daniel Silva,"Silva, Daniel",,014101587X,9.78E+12,5,4.18,Penguin,Paperback,416,2004,2003,9/17/2011,9/21/2011,3/14/2011,,,read,1
1537534,"Unbelievable (Pretty Little Liars, #4)",Sara Shepard,"Shepard, Sara",,60887397,9.78E+12,4,4.02,Harper Teen,Hardcover,335,2008,2008,8/24/2011,9/16/2011,8/24/2011,,,read,1
10849186,That Used to Be Us: How America Fell Behind in the World It Invented and How We Can Come Back,Thomas L. Friedman,"Friedman, Thomas L.","Michael Mandelbaum, Jason Culp",1427213712,9.78E+12,0,3.8,Macmillan Audio,Audio CD,17,2011,2011,,,9/12/2011,to-read,to-read (#44),to-read,0
6192737,The Truth About Melody Browne,Lisa Jewell,"Jewell, Lisa",,1846055725,9.78E+12,0,3.88,Century,Paperback,326,2009,2009,,,9/2/2011,to-read,to-read (#43),to-read,0
7569453,"Thin, Rich, Pretty",Beth Harbison,"Harbison, Beth",,312381980,9.78E+12,0,3.61,St. Martin's Press,Hardcover,342,2010,2010,,,9/1/2011,to-read,to-read (#42),to-read,0
4667024,The Help,Kathryn Stockett,"Stockett, Kathryn",,399155341,9.78E+12,5,4.46,G.P. Putnam's Sons,Hardcover,464,2009,2009,8/19/2011,9/1/2011,9/10/2010,,,read,1
1651302,"Perfect (Pretty Little Liars, #3)",Sara Shepard,"Shepard, Sara",,60887370,9.78E+12,4,3.97,HarperTeen,Paperback,298,2007,2007,8/18/2011,8/24/2011,8/18/2011,,,read,1
556602,Sarah's Key,Tatiana de Rosnay,"Rosnay, Tatiana de",,312370830,9.78E+12,5,4.17,St. Martins Press,Hardcover,294,2007,2006,8/12/2011,8/19/2011,7/21/2011,,,read,1
162089,"Flawless (Pretty Little Liars, #2)",Sara Shepard,"Shepard, Sara",,60887338,9.78E+12,4,3.91,HarperCollins Publishers,Hardcover,330,2007,2007,8/16/2011,8/18/2011,8/16/2011,,,read,1
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,"Shepard, Sara",,60887303,9.78E+12,4,3.86,HarperCollins Publishers,Hardcover,286,2006,2006,8/12/2011,8/16/2011,8/11/2011,,,read,1
7002699,Jane Eyre,Charlotte BrontÃ«,"BrontÃ«, Charlotte",,582275113,9.78E+12,0,4.14,Addison Wesley Publishing Company,Paperback,176,1996,1847,,,3/14/2011,to-read,to-read (#41),to-read,0
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt,"Behrendt, Greg",Liz Tuccillo,141694740X,9.78E+12,4,3.66,Gallery Books,Hardcover,208,2006,2004,1/1/2009,1/1/2009,8/11/2011,,,read,1
9748208,"A Weekend with Mr. Darcy (Austen Addicts, #1)",Victoria Connelly,"Connelly, Victoria",,1402251327,9.78E+12,0,3.43,Sourcebooks Landmark,Paperback,345,2011,2010,,,8/11/2011,to-read,to-read (#40),to-read,0
2839,Bridge to Terabithia,Katherine Paterson,"Paterson, Katherine",,439366771,9.78E+12,3,4.02,Trumpet Club Special Edition,Paperback,128,1996,1977,,,8/11/2011,,,read,1
7937462,"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,"Meyer, Stephenie",,031612558X,9.78E+12,3,3.51,"Little, Brown and Company",Hardcover,178,2010,2009,6/1/2010,6/1/2010,8/11/2011,,,read,1
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,,,0,4.22,MTV Books/Pocket Books,Paperback,213,1999,1999,,,8/11/2011,to-read,to-read (#39),to-read,0
38709,"Holes (Holes, #1)",Louis Sachar,"Sachar, Louis",,439244196,9.78E+12,3,3.98,Scholastic,Paperback,233,2000,1998,8/1/2010,8/1/2010,8/11/2011,,,read,1
3473,A Walk to Remember,Nicholas Sparks,"Sparks, Nicholas",,446693804,9.78E+12,3,4.19,Grand Central Publishing,Paperback,240,2004,1999,8/1/2010,8/1/2010,8/11/2011,,,read,1
12873,Rebecca,Daphne du Maurier,"Maurier, Daphne du",Sally Beauman,1844080382,9.78E+12,0,4.24,Virago Press (UK),Paperback,428,2003,1938,,,8/11/2011,to-read,to-read (#38),to-read,0
227443,"Bridget Jones's Diary (Bridget Jones, #1)",Helen Fielding,"Fielding, Helen",,014028009X,9.78E+12,0,3.79,Penguin Books,Paperback,288,1999,1996,,,8/11/2011,to-read,to-read (#37),to-read,0
7664334,Amy & Roger's Epic Detour,Morgan Matson,"Matson, Morgan",,1416990658,9.78E+12,0,3.98,Simon  Schuster Books for Young Readers,Hardcover,343,2010,2010,,,8/11/2011,to-read,to-read (#36),to-read,0
6280118,One Day,David Nicholls,"Nicholls, David",,340896965,9.78E+12,0,3.8,Hodder & Stoughton,Hardcover,435,2009,2009,,,8/11/2011,to-read,to-read (#35),to-read,0
4020390,The Tales of Beedle the Bard,J.K. Rowling,"Rowling, J.K.",,545128285,9.78E+12,4,4.05,Arthur A. Levine Books,Hardcover,111,2008,2008,9/10/2010,9/10/2010,9/10/2010,,,read,1
41193,A Thousand Acres,Jane Smiley,"Smiley, Jane",,1400033837,9.78E+12,0,3.81,Anchor,Paperback,371,2003,1991,,,8/8/2011,to-read,to-read (#34),to-read,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,,,4,4.38,Alfred A. Knopf,Hardcover,552,2006,2007,7/27/2011,8/1/2011,3/31/2011,,,read,1
3896634,The Deathly Hallows Lectures: The Hogwarts Professor Explains the Final Harry Potter Adventure,John Granger,"Granger, John",,972322175,9.78E+12,0,4.3,Unlocking Press,Paperback,290,2008,2008,,,7/27/2011,to-read,to-read (#33),to-read,0
8130495,The First Girls of Baxter Academy,Pamela J. Roskin,"Roskin, Pamela J.",,,,2,3.54,,Kindle Edition,,,2009,7/26/2011,7/27/2011,3/9/2011,,,read,1
26023,"Bright Lights, Big Ass",Jen Lancaster,"Lancaster, Jen",,451221257,9.78E+12,0,4.02,NAL,Paperback,380,2007,2007,,,7/22/2011,to-read,to-read (#32),to-read,0
5139,"The Devil Wears Prada (The Devil Wears Prada, #1)",Lauren Weisberger,"Weisberger, Lauren",,307275558,9.78E+12,4,3.77,Anchor Books,Paperback,432,2006,2003,7/22/2022,7/25/2022,7/22/2011,,,read,1
9462775,"The Last Little Blue Envelope (Little Blue Envelope, #2)",Maureen Johnson,"Johnson, Maureen",,61976792,9.78E+12,4,3.84,HarperTeen,Hardcover,282,2011,2011,7/21/2011,7/22/2011,7/21/2011,,,read,1
17020,"13 Little Blue Envelopes (Little Blue Envelope, #1)",Maureen Johnson,"Johnson, Maureen",,60541431,9.78E+12,3,3.63,HarperCollins Publishers,Paperback,322,2010,2005,7/20/2011,7/21/2011,5/2/2011,,,read,1
9461872,"Sisterhood Everlasting (Sisterhood, #5)",Ann Brashares,"Brashares, Ann",,385521227,9.78E+12,5,3.91,Random House,Hardcover,349,2011,2011,7/18/2011,7/19/2011,7/8/2011,,,read,1
9999107,The American Heiress,Daisy Goodwin,"Goodwin, Daisy",,312658656,9.78E+12,0,3.46,St. Martin's Press,Hardcover,468,2011,2010,,,7/11/2011,to-read,to-read (#31),to-read,0
11746142,Escape from Verona,David  Gray,"Gray, David",,982812450,9.78E+12,0,3.28,F&#299;narts,Hardcover,496,2011,2011,,,7/11/2011,to-read,to-read (#30),to-read,0
8458018,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",Michael Scott,"Scott, Michael",,385735332,9.78E+12,4,4.18,Delacorte Press,Hardcover,400,2011,2011,6/14/2011,6/15/2011,3/25/2011,,,read,1
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,,,4,4.33,NAL Trade,Paperback,976,2002,1989,4/19/2011,6/4/2011,3/14/2011,,,read,1
9067850,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,"Riordan, Rick",,1423140567,9.78E+12,4,4.19,Hyperion Books for Children,Hardcover,452,2011,2011,5/6/2011,5/16/2011,3/9/2011,,,read,1
9975779,"Portrait of a Spy (Gabriel Allon, #11)",Daniel Silva,"Silva, Daniel",Simon Vance,62072188,9.78E+12,0,4.25,HarperAudio,Audiobook,448,2011,2011,,,5/12/2011,to-read,to-read (#29),to-read,0
8133850,The Upper House: A Journey behind the Closed Doors of the U.S. Senate,Terence Samuel,"Samuel, Terence",,230623611,9.78E+12,3,3.18,St. Martin's Press,Hardcover,256,2010,2010,4/19/2011,5/4/2011,9/10/2010,,,read,1
10211494,Stories I Only Tell My Friends,Rob Lowe,"Lowe, Rob",,080509329X,9.78E+12,0,3.82,Henry Holt and Co.,Hardcover,320,2011,2011,,,4/25/2011,to-read,to-read (#28),to-read,0
6834410,The Imperfectionists,Tom Rachman,"Rachman, Tom",,385343663,9.78E+12,3,3.54,The Dial Press,Hardcover,272,2010,2010,4/7/2011,4/15/2011,3/17/2011,,,read,1
8220745,Steel,Carrie Vaughn,"Vaughn, Carrie",,61547913,9.78E+12,0,3.43,HarperTeen,Hardcover,291,2011,2011,,,4/21/2011,to-read,to-read (#27),to-read,0
17716,Waiting for Godot,Samuel Beckett,"Beckett, Samuel",,,,4,3.83,Grove,Paperback,109,2011,1952,10/1/2006,10/1/2006,4/20/2011,,,read,1
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,142403881,9.78E+12,3,4.15,Puffin Books,Paperback,176,2005,1964,,,4/20/2011,,,read,1
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,60256656,9.78E+12,3,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,,,4/19/2011,,,read,1
24178,Charlotte's Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells",64410935,9.78E+12,4,4.19,HarperCollinsPublishers,Paperback,184,2001,1952,,,4/19/2011,,,read,1
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,,,2,4,Vintage International,Paperback,123,1989,1942,1/1/2007,1/1/2007,4/19/2011,,,read,1
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,61120073,9.78E+12,4,4.28,HarperCollins Publishers,Paperback,496,2006,1943,,,4/19/2011,,,read,1
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray","Alfredo Crespo, V. ChurginaitÄ—",307347974,9.78E+12,1,3.98,DeBolsillo,Mass Market Paperback,158,2004,1953,1/1/2003,1/1/2003,4/19/2011,,,read,1
13,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,"Adams, Douglas",,345453743,9.78E+12,0,4.37,Del Rey Books,Paperback,815,2002,1996,,,4/19/2011,to-read,to-read (#25),to-read,0
473815,Well-Behaved Women Seldom Make History,Laurel Thatcher Ulrich,"Ulrich, Laurel Thatcher",,1400041597,9.78E+12,4,3.81,Knopf,Hardcover,320,2007,2007,4/4/2011,4/17/2011,9/10/2010,,,read,1
544891,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,"Flinn, Alex",,60874163,9.78E+12,4,3.83,HarperTeen,Hardcover,304,2007,2007,3/17/2011,4/18/2011,3/17/2011,,,read,1
402045,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",,345350499,9.78E+12,0,4.12,Ballantine Books,Paperback,884,1984,1982,,,4/11/2011,to-read,to-read (#24),to-read,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, FranÃ§ois Mauriac",,,5,4.35,Hill & Wang,Paperback,115,2006,1956,,,4/7/2011,,,read,1
11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,66238501,9.78E+12,4,4.26,HarperCollins,Paperback,767,2014,1956,,,4/7/2011,,,read,1
21787,The Princess Bride,William Goldman,"Goldman, William",,345418263,9.78E+12,4,4.26,Ballantine Books,Paperback,456,2003,1973,,,4/7/2011,,,read,1
29044,The Secret History,Donna Tartt,"Tartt, Donna",,1400031702,9.78E+12,0,4.14,Vintage,Paperback,559,2004,1992,,,4/4/2011,to-read,to-read (#23),to-read,0
4588949,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",Michael Scott,"Scott, Michael",,385735294,9.78E+12,4,4.11,Delacorte Press,Hardcover,502,2009,2009,3/24/2011,3/28/2011,3/24/2011,,,read,1
6693332,"The Necromancer  (The Secrets of the Immortal Nicholas Flamel, #4)",Michael Scott,"Scott, Michael",,385905165,9.78E+12,4,4.13,Delacorte Books for Young Readers,Hardcover,416,2010,2010,3/28/2011,3/31/2011,3/25/2011,,,read,1
152,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","David Magarshack, Priscilla Meyer",451528611,9.78E+12,0,4.07,Signet,Mass Market Paperback,960,2002,1877,,,3/29/2011,to-read,to-read (#22),to-read,0
7190,"The Three Musketeers (The D'Artagnan Romances, #1)",Alexandre Dumas,"Dumas, Alexandre","Richard Pevear, Philip Bates, William Barrow, August Zoller, Marisa Zini, Moshe Ukle, Pierre Toutain-Dorbec, John      Lee, Jacques Georges Clemenc Le Clercq, Natalie Montoto, S.M. Sheley, Daniel Rasmusson, Louis Jourdan, Walter Covell, Michael Page, Brett Helquist, Michael York, Sylvie Thorel-Cailleteau, Milo Winter, Bill Homewood, Arthur Paul John Charles James Gore Sudley, S.N. Rizvi, ÐÐ»ÐµÐºÑÐ°Ð½Ð´Ñ€ Ð”ÑŽÐ¼Ð°, Giorgio Manganelli, William Robson, Isabel Ely Lord",,,0,4.08,Modern Library,Paperback,625,2001,1844,,,3/29/2011,to-read,to-read (#21),to-read,0
92303,The Importance of Being Earnest,Oscar Wilde,"Wilde, Oscar",Stanley Appelbaum,158049580X,9.78E+12,0,4.18,Prestwick House,Paperback,76,2005,1895,,,3/25/2011,to-read,to-read (#19),to-read,0
2402971,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",Michael Scott,"Scott, Michael",,385733585,9.78E+12,4,4.1,Delacorte Press,Hardcover,464,2008,2008,3/22/2011,3/24/2011,3/23/2011,,,read,1
977841,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",Michael Scott,"Scott, Michael",,385733577,9.78E+12,3,3.85,Delacorte Press,Hardcover,375,2007,2007,3/17/2011,3/21/2011,3/14/2011,,,read,1
5266667,A Kiss in Time,Alex Flinn,"Flinn, Alex",,60874198,9.78E+12,0,3.75,HarperTeen,Hardcover,371,2009,2008,,,3/17/2011,to-read,to-read (#18),to-read,0
7075298,Cloaked,Alex Flinn,"Flinn, Alex",,60874228,9.78E+12,0,3.64,HarperCollins ,Hardcover,341,2011,2011,,,3/17/2011,to-read,to-read (#17),to-read,0
677370,The Race,Richard North Patterson,"Patterson, Richard North",,805079483,9.78E+12,4,3.7,Henry Holt and Co.,Hardcover,339,2007,2007,3/9/2011,3/17/2011,3/9/2011,,,read,1
3978662,Eclipse,Richard North Patterson,"Patterson, Richard North",,805087729,9.78E+12,0,3.61,Henry Holt and Co.,Hardcover,364,2009,2009,,,3/14/2011,to-read,to-read (#16),to-read,0
9687748,Wuthering Heights,Emily BrontÃ«,"BrontÃ«, Emily",,,2.94E+12,0,3.88,Superior Formatting Publishing,Nook,0,2010,1847,,,3/14/2011,to-read,to-read (#15),to-read,0
2807199,American Wife,Curtis Sittenfeld,"Sittenfeld, Curtis",,1400064759,9.78E+12,4,3.76,Random House (NY),Hardcover,555,2008,2008,8/10/2010,9/1/2010,9/10/2010,,,read,1
7624,Lord of the Flies,William Golding,"Golding, William",,140283331,9.78E+12,1,3.69,Penguin Books ,Paperback,182,1999,1954,1/1/2001,1/1/2001,9/10/2010,,,read,1
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,,,4,4.27,Harper Perennial Modern Classics ,Paperback,336,2006,1960,1/1/2000,1/1/2000,9/10/2010,,,read,1
2152,The Jane Austen Book Club,Karen Joy Fowler,"Fowler, Karen Joy",,452286530,9.78E+12,4,3.11,G.P. Putnam's Sons,Paperback,288,2005,2004,5/1/2010,5/1/2010,9/10/2010,,,read,1
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",Cáº©m Chi,141382899,9.78E+12,4,4.36,Puffin Books,Paperback,320,2007,2007,7/1/2010,7/1/2010,9/10/2010,,,read,1
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,,,4,4.28,Disney Hyperion Books,Paperback,377,2006,2005,7/1/2010,7/1/2010,9/10/2010,,,read,1
